7.457627118644068187e-02
1.389830508474576287e-01
2.067796610169491678e-01
2.768361581920903980e-01
3.435028248587570499e-01
4.011299435028248261e-01
4.666666666666666741e-01
5.209039548022598165e-01
5.672316384180791093e-01
6.180790960451977289e-01
6.745762711864407013e-01
7.322033898305084776e-01
7.807909604519773783e-01
8.316384180790959979e-01
8.824858757062146175e-01
9.423728813559322237e-01
9.943502824858756473e-01
1.048587570621468901e+00
1.098305084745762716e+00
1.148022598870056310e+00
1.198870056497175263e+00
1.247457627118644385e+00
1.294915254237288149e+00
1.335593220338983311e+00
1.387570621468926291e+00
1.442937853107344681e+00
1.487005649717514366e+00
1.522033898305084954e+00
1.578531073446327593e+00
1.619209039548022755e+00
1.665536723163841604e+00
1.705084745762712073e+00
1.741242937853107353e+00
1.788700564971751561e+00
1.829378531073446279e+00
1.875706214689265572e+00
1.918644067796610120e+00
1.958192090395480367e+00
1.995480225988700784e+00
2.045197740112994378e+00
2.079096045197740050e+00
2.120903954802259683e+00
2.159322033898305015e+00
2.204519774011299393e+00
2.249717514124293771e+00
2.281355932203389614e+00
2.322033898305084776e+00
2.357062146892655363e+00
2.389830508474576565e+00
2.425988700564971623e+00
2.462146892655367569e+00
2.499435028248587543e+00
2.532203389830508744e+00
2.570621468926554076e+00
2.596610169491525788e+00
2.625988700564972245e+00
2.654237288135593786e+00
2.676836158192090753e+00
2.696045197740113419e+00
2.715254237288135641e+00
2.735593220338983222e+00
2.752542372881356059e+00
2.771751412429378725e+00
2.788700564971751561e+00
2.802259887005650540e+00
2.814689265536723717e+00
2.821468926553672762e+00
2.845197740112994644e+00
2.862146892655367481e+00
2.868926553672316970e+00
2.879096045197740317e+00
2.888135593220339636e+00
2.890395480225989022e+00
2.893785310734463767e+00
2.905084745762712473e+00
2.917514124293785649e+00
2.924293785310735139e+00
2.927683615819209884e+00
2.931073446327683740e+00
2.934463276836158485e+00
2.935593220338983400e+00
2.937853107344633230e+00
2.943502824858757361e+00
2.944632768361582720e+00
2.952542372881356236e+00
2.953672316384181151e+00
2.958192090395480811e+00
2.967231638418079243e+00
2.971751412429379346e+00
2.979661016949153307e+00
2.984180790960452523e+00
2.992090395480226483e+00
3.007909604519774405e+00
3.019209039548022666e+00
3.033898305084746561e+00
3.042937853107344992e+00
3.049717514124294482e+00
3.065536723163842403e+00
3.075706214689265749e+00
3.083615819209040154e+00
3.106214689265537121e+00
3.120903954802260571e+00
3.134463276836158663e+00
3.151412429378531499e+00
3.167231638418079420e+00
3.183050847457627341e+00
3.196610169491526321e+00
3.211299435028249327e+00
3.224858757062147419e+00
3.235028248587570765e+00
3.247457627118644830e+00
3.258757062146893091e+00
3.265536723163842581e+00
3.272316384180791626e+00
3.276836158192090842e+00
3.280225988700565587e+00
